Year,County,NCICCode,Month,Violent_sum,Homicide_sum,ForRape_sum,Robbery_sum,AggAssault_sum,Property_sum,Burglary_sum,VehicleTheft_sum,LTtotal_sum,ViolentClr_sum,HomicideClr_sum,ForRapeClr_sum,RobberyClr_sum,AggAssaultClr_sum,PropertyClr_sum,BurglaryClr_sum,VehicleTheftClr_sum,LTtotalClr_sum,TotalStructural_sum,TotalMobile_sum,TotalOther_sum,GrandTotal_sum,GrandTotClr_sum,RAPact_sum,ARAPact_sum,FROBact_sum,KROBact_sum,OROBact_sum,SROBact_sum,HROBnao_sum,CHROBnao_sum,GROBnao_sum,CROBnao_sum,RROBnao_sum,BROBnao_sum,MROBnao_sum,FASSact_sum,KASSact_sum,OASSact_sum,HASSact_sum,FEBURact_Sum,UBURact_sum,RESDBUR_sum,RNBURnao_sum,RDBURnao_sum,RUBURnao_sum,NRESBUR_sum,NNBURnao_sum,NDBURnao_sum,NUBURnao_sum,MVTact_sum,TMVTact_sum,OMVTact_sum,PPLARnao_sum,PSLARnao_sum,SLLARnao_sum,MVLARnao_sum,MVPLARnao_sum,BILARnao_sum,FBLARnao_sum,COMLARnao_sum,AOLARnao_sum,LT400nao_sum,LT200400nao_sum,LT200nao_sum,LT50200nao_sum,LT50nao_sum
2016,San Diego County,UC San Diego,5,0,0,0,0,0,48,7,0,41,0,0,0,0,0,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,1,0,6,2,3,1,0,0,0,0,0,2,5,0,22,10,0,2,21.0,8.0,,7,5
2016,San Diego County,UC San Diego,6,2,0,1,0,1,36,2,4,30,1,0,0,0,1,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,1,1,1,0,3,0,0,0,4,2,9,4,0,11,16.0,6.0,,3,5
2016,San Diego County,UC San Diego,7,2,0,0,1,1,31,2,1,28,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,2,0,2,0,1,0,0,1,0,0,3,1,10,5,1,7,13.0,4.0,,6,5
2016,San Diego County,UC San Diego,8,0,0,0,0,0,21,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,2,7,5,0,0,8.0,3.0,,4,5
2016,San Diego County,UC San Diego,9,0,0,0,0,0,38,5,0,33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,1,3,0,0,0,0,0,0,1,7,1,11,6,1,6,18.0,7.0,,4,4
2016,San Diego County,UC San Diego,10,0,0,0,0,0,44,1,2,41,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,2,1,18,10,0,9,14.0,11.0,,8,8
2016,San Diego County,UC San Diego,11,1,0,0,0,1,36,0,2,34,1,0,0,0,1,2,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,1,11,11,0,7,15.0,13.0,,3,3
2016,San Diego County,UC San Diego,12,1,0,1,0,0,13,0,0,13,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,5,0,4,7.0,3.0,,2,1
2016,San Diego County,CA Highway Patrol - San Diego,1,1,0,0,0,1,5,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0.0,0.0,,0,2
2016,San Diego County,CA Highway Patrol - San Diego,2,0,0,0,0,0,4,0,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,0,0
2016,San Diego County,CA Highway Patrol - San Diego,3,1,0,0,0,1,9,0,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,1,0,0,0,0,3.0,0.0,,0,1
2016,San Diego County,CA Highway Patrol - San Diego,4,2,0,0,0,2,7,0,7,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,,0,0
2016,San Diego County,CA Highway Patrol - San Diego,5,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,0,0,0,0,0,0,0,0,0,0.0,0.0,,0,0
2016,San Diego County,CA Highway Patrol - San Diego,6,2,0,0,0,2,8,0,4,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,0,0,0,0.0,0.0,,0,4
2016,San Diego County,CA Highway Patrol - San Diego,7,2,0,0,0,2,22,0,21,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18,1,2,0,0,0,1,0,0,0,0,0,0.0,0.0,,0,1
2016,San Diego County,CA Highway Patrol - San Diego,8,1,0,0,0,1,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,,0,0
2016,San Diego County,CA Highway Patrol - San Diego,9,0,0,0,0,0,10,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,1,1.0,0.0,,0,2
2016,San Diego County,CA Highway Patrol - San Diego,10,1,0,0,0,1,21,0,19,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,,1,0
2016,San Diego County,CA Highway Patrol - San Diego,11,0,0,0,0,0,11,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,,1,0
2016,San Diego County,CA Highway Patrol - San Diego,12,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,0,0
2016,San Diego County,Lemon Grove,1,12,0,1,3,8,38,6,16,16,5,0,0,1,4,7,1,1,5,0,0,0,0,0,1,0,0,0,1,2,2,1,0,0,0,0,0,4,0,2,2,4,2,4,1,2,1,2,2,0,0,13,2,1,1,0,5,1,1,0,8,0,0,5.0,2.0,,3,6
2016,San Diego County,Lemon Grove,2,10,0,1,4,5,37,8,6,23,5,0,1,2,2,13,2,3,8,0,0,0,0,0,1,0,1,0,1,2,2,1,0,1,0,0,0,1,0,2,2,6,2,2,2,0,0,6,1,5,0,6,0,0,0,1,7,1,2,0,10,0,2,4.0,1.0,,6,12
2016,San Diego County,Lemon Grove,3,8,0,1,5,2,46,9,7,30,4,0,0,1,3,19,2,1,16,0,1,0,1,0,1,0,2,0,1,2,4,0,1,0,0,0,0,0,2,1,-1,5,4,4,1,2,1,5,0,3,2,7,0,0,0,0,6,1,2,0,19,0,2,6.0,6.0,,7,11
2016,San Diego County,Lemon Grove,4,13,0,0,7,6,28,3,1,24,6,0,0,3,3,15,1,0,14,0,1,0,1,0,0,0,0,0,1,6,1,5,0,0,0,0,1,1,1,3,1,1,2,1,0,0,1,2,1,0,1,1,0,0,0,0,11,3,1,0,9,0,0,4.0,3.0,,8,9
2016,San Diego County,Lemon Grove,5,14,0,0,4,10,47,9,6,32,7,0,0,2,5,21,0,0,21,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,0,0,0,3,2,2,3,3,6,7,2,4,1,2,1,0,1,3,1,2,0,0,16,1,0,1,12,0,2,9.0,7.0,,7,9
2016,San Diego County,Lemon Grove,6,9,0,0,5,4,38,9,9,20,11,0,0,4,7,10,1,1,8,0,0,0,0,0,0,0,2,1,0,2,3,1,0,0,0,0,1,0,1,1,2,5,4,5,1,1,3,4,2,0,2,7,0,2,0,0,5,7,2,2,3,0,1,6.0,2.0,,10,2
2016,San Diego County,Lemon Grove,7,16,0,1,6,9,37,7,8,22,11,0,0,5,6,16,0,3,13,0,0,0,0,0,1,0,0,1,0,5,1,4,1,0,0,0,0,1,2,5,1,3,4,5,0,3,2,2,1,0,1,7,1,0,0,1,6,5,1,0,9,0,0,6.0,3.0,,9,4
2016,San Diego County,Lemon Grove,8,9,0,0,4,5,60,14,10,36,5,0,0,1,4,22,0,1,21,0,0,0,0,0,0,0,1,2,0,1,2,1,0,0,1,0,0,0,0,2,3,9,5,7,0,5,2,7,3,2,2,7,2,1,0,0,12,3,1,1,17,0,2,6.0,1.0,,10,19
2016,San Diego County,Lemon Grove,9,17,0,2,5,10,36,12,5,19,7,0,0,1,6,12,0,1,11,0,0,1,1,0,2,0,0,0,0,5,1,1,0,1,1,0,1,0,2,6,2,10,2,3,0,1,2,9,5,3,1,5,0,0,0,1,5,2,0,1,9,0,1,5.0,6.0,,6,2
2016,San Diego County,Lemon Grove,10,10,0,0,4,6,60,15,6,39,6,0,0,1,5,25,6,2,17,0,0,0,0,1,0,0,2,0,1,1,1,1,1,0,0,0,1,0,0,6,0,12,3,7,0,3,4,8,6,0,2,5,1,0,0,2,12,10,0,0,14,0,1,11.0,7.0,,13,8
2016,San Diego County,Lemon Grove,11,9,0,0,4,5,33,6,7,20,5,0,0,3,2,8,1,1,6,0,1,0,1,0,0,0,0,1,1,2,1,4,0,0,-1,0,0,1,2,2,0,4,2,1,0,1,0,5,1,0,4,7,0,0,0,0,5,3,4,0,5,0,3,4.0,2.0,,4,10
2016,San Diego County,Lemon Grove,12,12,0,0,5,7,49,8,11,30,9,0,0,2,7,16,0,4,12,0,0,0,0,0,0,0,1,0,1,3,2,2,1,0,0,0,0,1,4,2,0,6,2,6,0,2,4,2,1,0,1,9,0,2,0,0,13,7,0,0,9,0,1,7.0,8.0,,8,7
2016,San Diego County,Santee,1,0,0,0,0,0,82,12,6,64,1,0,1,0,0,37,14,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,1,4,1,6,1,2,3,5,1,0,0,1,16,24,4,1,17,0,1,23.0,11.0,,16,14
2016,San Diego County,Santee,2,4,0,0,1,3,127,18,16,93,2,0,0,1,1,41,2,2,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,8,10,9,1,3,5,9,5,0,4,10,1,5,0,0,26,33,7,1,21,0,5,35.0,14.0,,17,27
2016,San Diego County,Santee,3,8,0,3,1,4,88,13,12,63,7,0,3,1,3,25,2,2,21,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,8,5,9,1,6,2,4,3,0,1,7,0,5,0,0,14,23,2,1,19,0,4,16.0,10.0,,18,19
2016,San Diego County,Santee,4,9,0,0,1,8,81,15,8,58,6,0,0,1,5,22,0,1,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,3,6,9,8,1,2,5,7,2,1,4,6,2,0,0,0,17,16,4,6,15,0,0,12.0,21.0,,14,11
2016,San Diego County,Santee,5,7,1,0,1,5,76,14,5,57,7,1,0,1,5,23,2,2,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,1,7,7,8,1,2,5,6,4,0,2,5,0,0,0,0,8,33,4,0,10,0,2,29.0,0.0,,16,12
2016,San Diego County,Santee,6,8,0,1,2,5,68,11,9,48,4,0,0,1,3,22,1,0,21,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1,2,4,7,4,1,1,2,7,2,1,4,5,1,3,0,0,21,12,1,0,12,0,2,19.0,8.0,,10,11
2016,San Diego County,Santee,7,14,0,0,5,9,72,11,11,50,7,0,0,3,4,32,4,1,27,1,0,0,1,1,0,0,0,4,0,1,4,1,0,0,0,0,0,0,1,4,4,4,7,6,2,1,3,5,3,1,1,5,3,3,0,0,16,13,4,0,12,0,5,15.0,12.0,,7,16
2016,San Diego County,Santee,8,20,0,1,1,18,68,11,10,47,9,0,0,1,8,27,4,1,22,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,13,3,4,7,6,1,2,3,5,4,0,1,7,2,1,0,0,14,19,1,0,11,0,2,12.0,14.0,,10,11
2016,San Diego County,Santee,9,9,0,1,2,6,67,8,9,50,3,0,0,1,2,23,2,2,19,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,5,4,4,5,0,3,2,3,1,1,1,8,1,0,0,1,13,16,2,2,13,0,3,18.0,2.0,,17,13
2016,San Diego County,Santee,10,10,1,0,2,7,68,9,5,54,10,0,0,1,9,36,3,4,29,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2,5,4,5,5,1,3,1,4,1,2,1,4,0,1,0,0,24,13,2,3,9,0,3,12.0,7.0,,21,14
2016,San Diego County,Santee,11,15,0,1,2,12,63,7,4,52,9,0,1,0,8,25,1,2,22,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,2,8,2,1,6,3,0,0,3,4,0,1,3,4,0,0,0,0,15,20,1,3,10,1,2,20.0,9.0,,14,9
2016,San Diego County,Santee,12,8,0,0,3,5,55,8,2,45,7,0,0,3,4,27,4,2,21,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,-1,0,0,1,0,2,2,2,6,2,0,0,2,6,0,3,3,1,1,0,0,0,11,16,1,0,17,0,0,11.0,10.0,,15,9
2016,San Diego County,Poway,1,8,0,1,1,6,34,8,4,22,8,0,1,1,6,9,2,2,5,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,4,6,2,4,2,1,1,4,2,1,1,5,-1,0,0,-1,6,12,1,0,3,0,1,8.0,5.0,,6,3
2016,San Diego County,Poway,2,10,0,2,3,5,36,9,2,25,2,0,1,0,1,6,0,0,6,0,0,0,0,0,2,0,1,0,1,1,0,1,0,0,1,1,0,0,1,2,2,5,4,5,0,1,4,4,1,1,2,2,0,0,0,0,3,13,0,0,6,0,3,13.0,2.0,,2,8
2016,San Diego County,Poway,3,4,0,0,1,3,40,7,7,26,5,0,0,2,3,12,4,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,1,6,2,0,1,1,5,3,0,2,4,0,3,0,0,9,5,1,1,9,0,1,13.0,3.0,,4,6
2016,San Diego County,Poway,4,5,0,0,1,4,27,6,1,20,2,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,4,2,4,1,1,2,2,2,0,0,1,0,0,0,0,1,12,1,1,5,0,0,12.0,2.0,,5,1
2016,San Diego County,Poway,5,2,0,0,1,1,39,9,2,28,1,0,0,0,1,7,1,1,5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5,4,8,0,6,2,1,0,0,1,2,0,0,0,1,8,9,1,1,6,0,2,14.0,5.0,,4,5
2016,San Diego County,Poway,6,9,0,3,0,6,34,7,2,25,1,0,0,0,1,7,0,0,7,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,4,4,0,1,3,3,2,0,1,2,0,0,0,0,7,9,0,1,6,1,1,14.0,2.0,,5,4
2016,San Diego County,Poway,7,5,0,1,1,3,32,6,5,21,3,0,0,1,2,6,0,0,6,0,0,0,0,0,2,-1,0,2,0,-1,-1,2,0,0,0,0,0,0,1,0,2,6,0,0,0,0,0,6,3,0,3,4,0,1,0,0,6,8,1,1,3,1,1,8.0,5.0,,2,6
2016,San Diego County,Poway,8,1,0,1,3,-3,46,5,5,36,4,0,1,2,1,9,0,0,9,0,0,0,0,0,1,0,1,0,2,0,2,0,0,0,1,0,0,0,0,-4,1,4,1,3,0,1,2,2,0,0,2,4,1,0,0,0,9,17,0,0,9,0,1,17.0,5.0,,5,9
2016,San Diego County,Poway,9,11,0,0,1,10,43,11,0,32,3,0,0,1,2,4,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,3,3,10,1,7,0,5,2,4,1,0,3,0,0,0,0,0,5,18,0,1,4,0,4,13.0,4.0,,8,7
2016,San Diego County,Poway,10,2,0,0,1,1,45,8,1,36,3,0,0,1,2,4,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,3,7,2,3,2,1,0,1,0,1,0,0,0,0,3,21,2,0,5,1,4,15.0,7.0,,10,4
2016,San Diego County,Poway,11,3,0,0,1,2,26,6,2,18,2,0,0,1,1,8,3,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,5,2,0,0,2,4,0,2,2,2,0,0,0,0,3,10,0,0,5,0,0,7.0,5.0,,3,3
2016,San Diego County,Poway,12,5,0,0,0,5,53,11,2,40,5,0,0,0,5,9,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,5,4,1,2,1,7,3,1,3,1,1,0,0,0,6,15,0,1,15,0,3,8.0,12.0,,11,9
2016,San Diego County,Encinitas,1,8,0,0,1,7,77,7,4,66,7,0,0,1,6,12,1,3,8,0,0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,2,2,5,3,0,1,2,4,3,0,1,3,1,0,0,0,7,40,2,3,11,0,3,37.0,15.0,,6,8
2016,San Diego County,Encinitas,2,8,0,3,2,3,64,6,2,56,3,0,0,1,2,14,3,0,11,0,0,0,0,0,3,0,0,1,0,1,-1,0,1,0,1,1,0,0,0,3,0,2,4,4,0,3,1,2,1,1,0,2,0,0,0,1,10,20,1,2,18,0,4,23.0,14.0,,8,11
2016,San Diego County,Encinitas,3,6,0,1,0,5,77,11,4,62,1,0,0,0,1,8,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,0,0,1,1,3,5,6,5,0,3,2,6,3,2,1,3,1,0,0,2,7,29,1,0,18,0,5,29.0,9.0,,14,10
2016,San Diego County,Encinitas,4,4,0,1,0,3,87,14,12,61,4,0,2,0,2,12,4,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,8,5,1,2,2,9,4,2,3,10,0,2,0,0,6,41,1,1,10,0,2,27.0,10.0,,14,10
2016,San Diego County,Encinitas,5,8,0,0,2,6,131,24,8,99,4,0,0,1,3,19,2,1,16,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,5,0,14,10,16,1,13,2,8,2,4,2,6,1,1,0,0,15,53,0,4,22,0,5,38.0,16.0,,26,19
2016,San Diego County,Encinitas,6,4,0,0,1,3,101,17,2,82,3,0,0,1,2,23,14,3,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,5,12,13,2,6,5,4,0,1,3,1,1,0,0,1,10,43,4,2,18,0,4,42.0,13.0,,11,16
2016,San Diego County,Encinitas,7,12,0,1,0,11,90,16,11,63,6,0,0,0,6,17,6,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,7,9,5,1,1,3,11,4,3,4,8,0,3,0,0,7,34,2,3,13,0,4,31.0,10.0,,12,10
2016,San Diego County,Encinitas,8,9,0,0,2,7,92,23,5,64,5,0,0,0,5,22,6,1,15,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,2,4,10,13,11,2,3,6,12,3,3,6,3,0,2,0,0,17,25,1,3,17,0,1,29.0,7.0,,18,10
2016,San Diego County,Encinitas,9,13,0,1,1,11,83,20,6,57,7,0,0,1,6,10,1,2,7,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,5,8,12,10,0,6,4,10,7,1,2,4,0,2,0,1,7,24,1,3,16,0,5,21.0,11.0,,16,9
2016,San Diego County,Encinitas,10,9,0,0,1,8,85,24,7,54,4,0,0,1,3,10,4,2,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,5,8,16,16,2,5,9,8,2,2,4,5,2,0,0,0,3,33,1,1,14,0,2,25.0,4.0,,17,8
2016,San Diego County,Encinitas,11,19,0,2,3,14,75,18,8,49,11,0,0,1,10,12,4,2,6,0,0,0,0,0,2,0,1,1,0,1,0,2,0,0,1,0,0,1,3,4,6,11,7,11,4,1,6,7,3,0,4,7,1,0,0,0,6,21,0,2,15,0,5,21.0,9.0,,12,7
2016,San Diego County,Encinitas,12,5,0,0,1,4,75,24,7,44,2,0,0,0,2,16,4,3,9,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,10,14,14,3,1,10,10,4,3,3,5,2,0,0,0,7,16,4,0,14,0,3,19.0,9.0,,8,8
2016,San Diego County,Solana Beach,1,0,0,0,0,0,24,6,1,17,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,1,3,2,1,0,1,0,1,0,0,0,4,10,0,1,0,0,2,11.0,3.0,,0,3
2016,San Diego County,Solana Beach,2,1,0,0,0,1,16,5,0,11,1,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,1,0,4,1,1,2,0,0,0,0,0,6,2,0,0,2,0,1,7.0,2.0,,1,1
2016,San Diego County,Solana Beach,3,2,0,0,1,1,22,2,4,16,2,0,0,1,1,5,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,3,0,1,0,0,1,7,0,0,7,0,1,8.0,2.0,,2,4
2016,San Diego County,Solana Beach,4,2,0,1,0,1,14,3,1,10,1,0,0,0,1,5,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,-1,2,0,2,0,1,1,-1,1,1,0,0,0,0,0,6,0,0,4,0,0,4.0,3.0,,2,1
2016,San Diego County,Solana Beach,5,1,0,0,0,1,18,8,2,8,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,6,2,1,3,2,1,0,1,2,0,0,0,0,2,4,0,1,1,0,0,4.0,1.0,,2,1
2016,San Diego County,Solana Beach,6,5,0,0,1,4,20,5,2,13,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,3,2,4,0,2,2,1,0,0,1,2,0,0,0,0,2,5,0,0,5,0,1,8.0,2.0,,2,1
2016,San Diego County,Solana Beach,7,1,0,0,0,1,30,7,5,18,1,0,0,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,5,0,4,1,2,1,0,1,4,1,0,0,0,0,11,0,1,4,2,0,7.0,0.0,,4,7
2016,San Diego County,Solana Beach,8,1,0,0,0,1,15,11,1,3,1,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,1,3,1,6,2,2,2,1,0,0,0,0,0,3,0,0,0,0,0,2.0,0.0,,-1,2
2016,San Diego County,Solana Beach,9,0,0,0,0,0,24,5,0,19,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,4,1,1,2,0,0,0,0,0,3,12,0,2,1,0,1,8.0,4.0,,3,4
2016,San Diego County,Solana Beach,10,2,0,0,1,1,11,2,2,7,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,5,0,0,0,0,2,0.0,1.0,,3,3
2016,San Diego County,Solana Beach,11,0,0,0,0,0,15,5,2,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,2,2,1,1,0,0,2,0,0,0,0,2,4,0,0,1,0,1,5.0,0.0,,2,1
2016,San Diego County,Solana Beach,12,1,0,0,0,1,15,2,2,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,-1,1,1,0,0,1,2,0,0,0,0,1,7,1,0,2,0,0,4.0,2.0,,1,4
2017,San Diego County,San Diego Co. Sheriff's Department,1,138,4,12,19,103,365,88,81,196,74,0,1,11,62,56,15,14,27,0,1,1,2,1,12,0,6,2,1,10,5,4,2,3,3,0,2,16,13,43,31,53,35,40,4,14,22,48,13,8,27,65,8,8,0,3,14,97,14,2,45,1,20,89.0,19.0,,40,48
2017,San Diego County,San Diego Co. Sheriff's Department,2,108,2,11,21,74,335,73,39,223,61,0,5,11,45,59,14,9,36,1,0,1,2,1,11,0,2,2,2,15,5,11,0,2,2,0,1,9,11,28,26,36,37,45,9,13,23,28,7,5,16,30,6,3,0,5,17,93,19,5,60,0,24,108.0,28.0,,27,60
2017,San Diego County,San Diego Co. Sheriff's Department,3,124,0,11,16,97,388,89,78,221,65,0,3,7,55,71,20,15,36,0,2,1,3,1,10,1,4,1,5,6,8,3,3,0,2,0,0,3,16,36,42,50,39,58,7,20,31,31,11,8,12,55,12,11,0,2,19,98,14,4,46,1,37,94.0,29.0,,38,60
2017,San Diego County,San Diego Co. Sheriff's Department,4,117,0,5,19,93,332,76,56,200,70,1,3,6,60,41,11,13,17,0,1,1,2,0,5,0,7,0,1,11,7,6,0,1,3,0,2,7,17,22,47,41,35,51,6,16,29,25,8,1,16,45,6,5,1,0,17,91,11,2,56,0,22,94.0,30.0,,33,43
2017,San Diego County,San Diego Co. Sheriff's Department,5,138,2,11,20,105,389,91,64,234,82,2,1,14,65,71,20,12,39,0,0,0,0,0,11,0,5,4,2,9,5,3,3,2,2,0,5,7,19,47,32,36,55,60,9,26,25,31,6,6,19,45,10,9,2,1,15,102,19,5,53,1,36,109.0,21.0,,35,69
